Date,Value
4/8/2020,1646.52
4/7/2020,1648.95
4/6/2020,1663.00
4/3/2020,1618.45
4/2/2020,1613.79
4/1/2020,1595.05
3/31/2020,1571.31
3/30/2020,1623.30
3/27/2020,1623.50
3/26/2020,1632.38
3/25/2020,1613.79
3/24/2020,1622.03
3/23/2020,1553.81
3/20/2020,1498.24
3/19/2020,1471.00
3/18/2020,1486.30
3/17/2020,1528.58
3/16/2020,1514.61
3/13/2020,1529.70
3/12/2020,1577.09
3/11/2020,1635.03
3/10/2020,1649.36
3/9/2020,1680.20
3/6/2020,1674.23
3/5/2020,1670.61
3/4/2020,1635.83
3/3/2020,1639.77
3/2/2020,1590.73
2/28/2020,1585.12
2/27/2020,1642.35
2/26/2020,1639.96
2/25/2020,1635.38
2/24/2020,1660.72
2/21/2020,1643.70
2/20/2020,1619.70
2/19/2020,1611.64
2/18/2020,1601.91
2/17/2020,1581.10
2/14/2020,1584.70
2/13/2020,1576.39
2/12/2020,1565.63
2/11/2020,1567.72
2/10/2020,1572.30
2/7/2020,1570.29
2/6/2020,1566.85
2/5/2020,1556.70
2/4/2020,1552.55
2/3/2020,1576.45
1/31/2020,1590.20
1/30/2020,1574.22
1/29/2020,1577.12
1/28/2020,1566.24
1/27/2020,1581.95
1/24/2020,1570.65
1/23/2020,1563.33
1/22/2020,1558.91
1/21/2020,1558.02
1/20/2020,1561.58
1/17/2020,1556.61
1/16/2020,1552.79
1/15/2020,1556.19
1/14/2020,1546.37
1/13/2020,1548.30
1/10/2020,1562.28
1/9/2020,1552.37
1/8/2020,1555.81
1/7/2020,1573.99
1/6/2020,1565.96
1/3/2020,1551.65
1/2/2020,1528.94
1/1/2020,1517.30
12/31/2019,1517.39
12/30/2019,1515.22
12/27/2019,1510.67
12/26/2019,1511.55
12/25/2019,1499.55
12/24/2019,1499.56
12/23/2019,1485.52
12/20/2019,1478.20
12/19/2019,1479.15
12/18/2019,1475.44
12/17/2019,1476.45
12/16/2019,1476.25
12/13/2019,1475.81
12/12/2019,1469.43
12/11/2019,1474.85
12/10/2019,1464.21
12/9/2019,1461.99
12/6/2019,1459.76
12/5/2019,1475.70
12/4/2019,1474.35
12/3/2019,1477.34
12/2/2019,1462.44
11/29/2019,1464.80
11/28/2019,1458.34
11/27/2019,1454.35
11/26/2019,1461.60
11/25/2019,1454.97
11/22/2019,1462.29
11/21/2019,1464.40
11/20/2019,1471.25
11/19/2019,1472.38
11/18/2019,1470.85
11/15/2019,1467.37
11/14/2019,1471.20
11/13/2019,1463.19
11/12/2019,1457.19
11/11/2019,1455.90
11/8/2019,1458.66
11/7/2019,1468.07
11/6/2019,1490.46
11/5/2019,1484.10
11/4/2019,1509.63
11/1/2019,1513.95
10/31/2019,1513.36
10/30/2019,1495.40
10/29/2019,1487.60
10/28/2019,1492.69
10/25/2019,1504.73
10/24/2019,1503.65
10/23/2019,1492.10
10/22/2019,1488.05
10/21/2019,1484.50
10/18/2019,1490.10
10/17/2019,1491.89
10/16/2019,1489.77
10/15/2019,1481.17
10/14/2019,1492.90
10/11/2019,1489.85
10/10/2019,1494.30
10/9/2019,1505.70
10/8/2019,1505.51
10/7/2019,1493.60
10/4/2019,1504.60
10/3/2019,1505.00
10/2/2019,1499.51
10/1/2019,1478.98
9/30/2019,1472.25
9/27/2019,1496.94
9/26/2019,1505.80
9/25/2019,1504.15
9/24/2019,1532.30
9/23/2019,1522.12
9/20/2019,1517.15
9/19/2019,1499.20
9/18/2019,1493.90
9/17/2019,1503.10
9/16/2019,1498.80
9/13/2019,1488.70
9/12/2019,1498.95
9/11/2019,1497.60
9/10/2019,1486.40
9/9/2019,1498.95
9/6/2019,1506.95
9/5/2019,1519.35
9/4/2019,1552.60
9/3/2019,1547.00
9/2/2019,1530.59
8/30/2019,1520.25
8/29/2019,1527.70
8/28/2019,1539.10
8/27/2019,1542.64
8/26/2019,1526.35
8/23/2019,1526.85
8/22/2019,1498.80
8/21/2019,1502.30
8/20/2019,1507.10
8/19/2019,1495.30
8/16/2019,1514.15
8/15/2019,1523.20
8/14/2019,1516.34
8/13/2019,1501.39
8/12/2019,1511.40
8/9/2019,1497.24
8/8/2019,1500.95
8/7/2019,1501.20
8/6/2019,1474.27
8/5/2019,1463.80
8/2/2019,1440.70
8/1/2019,1445.31
7/31/2019,1413.80
7/30/2019,1430.85
7/29/2019,1426.94
7/26/2019,1418.69
7/25/2019,1414.53
7/24/2019,1425.90
7/23/2019,1417.39
7/22/2019,1425.12
7/19/2019,1425.30
7/18/2019,1446.30
7/17/2019,1426.80
7/16/2019,1406.33
7/15/2019,1414.08
7/12/2019,1415.74
7/11/2019,1404.00
7/10/2019,1419.00
7/9/2019,1397.90
7/8/2019,1395.50
7/5/2019,1399.95
7/4/2019,1415.64
7/3/2019,1418.94
7/2/2019,1418.44
7/1/2019,1384.31
6/28/2019,1409.50
6/27/2019,1409.68
6/26/2019,1408.75
6/25/2019,1423.25
6/24/2019,1419.55
6/21/2019,1399.05
6/20/2019,1388.18
6/19/2019,1360.27
6/18/2019,1346.48
6/17/2019,1339.54
6/14/2019,1341.58
6/13/2019,1342.35
6/12/2019,1333.55
6/11/2019,1326.91
6/10/2019,1328.13
6/7/2019,1340.70
6/6/2019,1335.55
6/5/2019,1330.18
6/4/2019,1325.28
6/3/2019,1325.17
5/31/2019,1305.65
5/30/2019,1288.85
5/29/2019,1279.60
5/28/2019,1279.49
5/27/2019,1285.20
5/24/2019,1284.89
5/23/2019,1283.45
5/22/2019,1273.62
5/21/2019,1274.97
5/20/2019,1277.74
5/17/2019,1277.55
5/16/2019,1286.65
5/15/2019,1296.66
5/14/2019,1297.03
5/13/2019,1299.90
5/10/2019,1286.00
5/9/2019,1284.14
5/8/2019,1280.93
5/7/2019,1285.15
5/6/2019,1280.33
5/3/2019,1279.19
5/2/2019,1270.54
5/1/2019,1276.61
4/30/2019,1283.60
4/29/2019,1279.80
4/26/2019,1286.25
4/25/2019,1277.35
4/24/2019,1275.36
4/23/2019,1272.40
4/22/2019,1274.92
4/18/2019,1275.39
4/17/2019,1274.14
4/16/2019,1276.57
4/15/2019,1287.88
4/12/2019,1290.40
4/11/2019,1292.60
4/10/2019,1308.05
4/9/2019,1304.13
4/8/2019,1297.41
4/5/2019,1291.70
4/4/2019,1292.38
4/3/2019,1289.90
4/2/2019,1293.15
4/1/2019,1287.66
3/29/2019,1292.15
3/28/2019,1290.55
3/27/2019,1309.87
3/26/2019,1315.51
3/25/2019,1321.90
3/22/2019,1313.38
3/21/2019,1309.45
3/20/2019,1312.48
3/19/2019,1306.55
3/18/2019,1303.70
3/15/2019,1301.38
3/14/2019,1296.28
3/13/2019,1309.28
3/12/2019,1302.01
3/11/2019,1294.25
3/8/2019,1298.39
3/7/2019,1285.74
3/6/2019,1286.76
3/5/2019,1287.43
3/4/2019,1286.66
3/1/2019,1293.56
2/28/2019,1313.05
2/27/2019,1319.88
2/26/2019,1328.96
2/25/2019,1327.12
2/22/2019,1327.80
2/21/2019,1323.49
2/20/2019,1338.49
2/19/2019,1341.16
2/18/2019,1326.90
2/15/2019,1321.41
2/14/2019,1312.55
2/13/2019,1306.19
2/12/2019,1310.89
2/11/2019,1308.33
2/8/2019,1314.07
2/7/2019,1310.09
2/6/2019,1306.22
2/5/2019,1315.01
2/4/2019,1311.75
2/1/2019,1318.00
1/31/2019,1320.94
1/30/2019,1319.91
1/29/2019,1311.93
1/28/2019,1303.53
1/25/2019,1303.22
1/24/2019,1280.94
1/23/2019,1282.39
1/22/2019,1285.04
1/21/2019,1280.28
1/18/2019,1281.49
1/17/2019,1291.90
1/16/2019,1293.52
1/15/2019,1289.31
1/14/2019,1291.73
1/11/2019,1288.00
1/10/2019,1286.38
1/9/2019,1293.13
1/8/2019,1285.35
1/7/2019,1288.67
1/4/2019,1284.92
1/3/2019,1293.99
1/2/2019,1284.77
1/1/2019,1282.62
12/31/2018,1282.82
12/28/2018,1280.75
12/27/2018,1275.22
12/26/2018,1266.98
12/24/2018,1269.13
12/21/2018,1256.01
12/20/2018,1260.14
12/19/2018,1243.39
12/18/2018,1249.38
12/17/2018,1245.91
12/14/2018,1238.21
12/13/2018,1242.46
12/12/2018,1245.80
12/11/2018,1242.94
