Date,Value
6/9/2019,null
6/7/2019,0.0185
6/6/2019,0.0188
6/5/2019,0.0186
6/4/2019,0.0188
6/3/2019,0.0185
6/2/2019,null
5/31/2019,0.0193
5/30/2019,0.0203
5/29/2019,0.0204
5/28/2019,0.0207
5/26/2019,null
5/24/2019,0.0212
5/23/2019,0.0209
5/22/2019,0.0219
5/21/2019,0.0223
5/20/2019,0.0221
5/19/2019,null
5/17/2019,0.0218
5/16/2019,0.0219
5/15/2019,0.0215
5/14/2019,0.0220
5/13/2019,0.0219
5/12/2019,null
5/10/2019,0.0225
5/9/2019,0.0225
5/8/2019,0.0229
5/7/2019,0.0225
5/6/2019,0.0229
5/5/2019,null
5/3/2019,0.0233
5/2/2019,0.0235
5/1/2019,0.0230
4/30/2019,0.0228
4/29/2019,0.0232
4/28/2019,null
4/26/2019,0.0230
4/25/2019,0.0233
4/24/2019,0.0232
4/23/2019,0.0236
4/22/2019,0.0239
4/21/2019,null
4/18/2019,0.0237
4/17/2019,0.0240
4/16/2019,0.0241
4/15/2019,0.0237
4/14/2019,null
4/12/2019,0.0238
4/11/2019,0.0232
4/10/2019,0.0228
4/9/2019,0.0230
4/8/2019,0.0233
4/7/2019,null
4/5/2019,0.0231
4/4/2019,0.0232
4/3/2019,0.0232
4/2/2019,0.0229
4/1/2019,0.0231
3/31/2019,null
3/29/2019,0.0224
3/28/2019,0.0220
3/27/2019,0.0217
3/26/2019,0.0219
3/25/2019,0.0220
3/24/2019,null
3/22/2019,0.0226
3/21/2019,0.0234
3/20/2019,0.0234
3/19/2019,0.0243
3/18/2019,0.0241
3/17/2019,null
3/15/2019,0.0240
3/14/2019,0.0243
3/13/2019,0.0241
3/12/2019,0.0241
3/11/2019,0.0244
3/10/2019,null
3/8/2019,0.0243
3/7/2019,0.0244
3/6/2019,0.0250
3/5/2019,0.0253
3/4/2019,0.0253
3/3/2019,null
3/1/2019,0.0256
2/28/2019,0.0251
2/27/2019,0.0249
2/26/2019,0.0244
2/25/2019,0.0249
2/24/2019,null
2/22/2019,0.0247
2/21/2019,0.0251
2/20/2019,0.0248
2/19/2019,0.0247
2/17/2019,null
2/15/2019,0.0250
2/14/2019,0.0247
2/13/2019,0.0253
2/12/2019,0.0249
2/11/2019,0.0248
2/10/2019,null
2/8/2019,0.0244
2/7/2019,0.0246
2/6/2019,0.0251
2/5/2019,0.0251
2/4/2019,0.0254
2/3/2019,null
2/1/2019,0.0251
1/31/2019,0.0244
1/30/2019,0.0250
1/29/2019,0.0255
1/28/2019,0.0258
1/27/2019,null
1/25/2019,0.0259
1/24/2019,0.0255
1/23/2019,0.0259
1/22/2019,0.0257
1/20/2019,null
1/18/2019,0.0262
1/17/2019,0.0257
1/16/2019,0.0255
1/15/2019,0.0253
1/14/2019,0.0253
1/13/2019,null
1/11/2019,0.0253
1/10/2019,0.0256
1/9/2019,0.0256
1/8/2019,0.0257
1/7/2019,0.0252
1/6/2019,null
1/4/2019,0.0248
1/3/2019,0.0237
1/2/2019,0.0250
12/31/2018,0.0251
12/30/2018,null
12/28/2018,0.0257
12/27/2018,0.0259
12/26/2018,0.0264
12/24/2018,0.0258
12/23/2018,null
12/21/2018,0.0264
12/20/2018,0.0265
12/19/2018,0.0263
12/18/2018,0.0266
12/17/2018,0.0269
12/16/2018,null
12/14/2018,0.0273
12/13/2018,0.0276
12/12/2018,0.0277
12/11/2018,0.0275
12/10/2018,0.0271
12/9/2018,null
12/7/2018,0.0270
12/6/2018,0.0275
12/4/2018,0.0280
12/3/2018,0.0284
12/2/2018,null
11/30/2018,0.0285
11/29/2018,0.0286
11/28/2018,0.0286
11/27/2018,0.0289
11/26/2018,0.0290
11/25/2018,null
11/23/2018,0.0288
11/21/2018,0.0289
11/20/2018,0.0287
11/19/2018,0.0287
11/18/2018,null
11/16/2018,0.0289
11/15/2018,0.0295
11/14/2018,0.0295
11/13/2018,0.0299
11/12/2018,0.0304
11/11/2018,null
11/9/2018,0.0304
11/8/2018,0.0309
11/7/2018,0.0306
11/6/2018,0.0305
11/5/2018,0.0303
11/4/2018,null
11/2/2018,0.0304
11/1/2018,0.0297
10/31/2018,0.0299
10/30/2018,0.0294
10/29/2018,0.0292
10/28/2018,null
10/26/2018,0.0291
10/25/2018,0.0298
10/24/2018,0.0296
10/23/2018,0.0301
10/22/2018,0.0305
10/21/2018,null
10/19/2018,0.0305
10/18/2018,0.0302
10/17/2018,0.0304
10/16/2018,0.0302
10/15/2018,0.0302
10/14/2018,null
10/12/2018,0.0299
10/11/2018,0.0299
10/10/2018,0.0306
10/9/2018,0.0306
10/8/2018,0.0307
10/7/2018,null
10/5/2018,0.0307
10/4/2018,0.0305
10/3/2018,0.0302
10/2/2018,0.0294
10/1/2018,0.0296
9/30/2018,null
9/28/2018,0.0295
9/27/2018,0.0296
9/26/2018,0.0296
9/25/2018,0.0298
9/24/2018,0.0296
9/23/2018,null
9/21/2018,0.0295
9/20/2018,0.0296
9/19/2018,0.0296
9/18/2018,0.0294
9/17/2018,0.0290
9/16/2018,null
9/14/2018,0.0290
9/13/2018,0.0287
9/12/2018,0.0286
9/11/2018,0.0287
9/10/2018,0.0283
9/9/2018,null
9/7/2018,0.0282
9/6/2018,0.0275
9/5/2018,0.0277
9/4/2018,0.0278
9/2/2018,null
8/31/2018,0.0274
8/30/2018,0.0276
8/29/2018,0.0278
8/28/2018,0.0277
8/27/2018,0.0275
8/26/2018,null
8/24/2018,0.0272
8/23/2018,0.0271
8/22/2018,0.0271
8/21/2018,0.0273
8/20/2018,0.0270
8/19/2018,null
8/17/2018,0.0275
8/16/2018,0.0275
8/15/2018,0.0272
8/14/2018,0.0277
8/13/2018,0.0275
8/12/2018,null
8/10/2018,0.0273
8/9/2018,0.0281
8/8/2018,0.0284
8/7/2018,0.0284
8/6/2018,0.0281
8/5/2018,null
8/3/2018,0.0282
8/2/2018,0.0285
8/1/2018,0.0288
7/31/2018,0.0285
7/30/2018,0.0285
7/29/2018,null
7/27/2018,0.0285
7/26/2018,0.0286
7/25/2018,0.0281
7/24/2018,0.0282
7/23/2018,0.0283
7/22/2018,null
7/20/2018,0.0277
7/19/2018,0.0274
7/18/2018,0.0277
7/17/2018,0.0276
7/16/2018,0.0275
7/15/2018,null
7/13/2018,0.0273
7/12/2018,0.0276
7/11/2018,0.0274
7/10/2018,0.0277
7/9/2018,0.0275
7/8/2018,null
7/6/2018,0.0272
7/5/2018,0.0274
7/3/2018,0.0273
7/2/2018,0.0275
7/1/2018,null
6/29/2018,0.0273
6/28/2018,0.0273
6/27/2018,0.0270
6/26/2018,0.0275
6/25/2018,0.0274
6/24/2018,null
6/22/2018,0.0277
6/21/2018,0.0277
6/20/2018,0.0280
6/19/2018,0.0277
6/18/2018,0.0280
6/17/2018,null
6/15/2018,0.0280
6/14/2018,0.0282
6/13/2018,0.0284
6/12/2018,0.0281
6/11/2018,0.0280
6/10/2018,null
6/8/2018,0.0278
6/7/2018,0.0278
6/6/2018,0.0281
6/5/2018,0.0276
6/4/2018,0.0279
6/3/2018,null
6/1/2018,0.0274
5/31/2018,0.0266
5/30/2018,0.0267
5/29/2018,0.0258
5/27/2018,null
5/25/2018,0.0276
5/24/2018,0.0282
5/23/2018,0.0283
5/22/2018,0.0290
5/21/2018,0.0290
5/20/2018,null
5/18/2018,0.0289
5/17/2018,0.0293
5/16/2018,0.0293
5/15/2018,0.0293
5/14/2018,0.0285
5/13/2018,null
5/11/2018,0.0284
5/10/2018,0.0283
5/9/2018,0.0284
5/8/2018,0.0281
5/7/2018,0.0278
5/6/2018,null
5/4/2018,0.0278
5/3/2018,0.0278
5/2/2018,0.0280
5/1/2018,0.0282
4/30/2018,0.0279
4/29/2018,null
4/27/2018,0.0280
4/26/2018,0.0282
4/25/2018,0.0284
4/24/2018,0.0281
4/23/2018,0.0282
4/22/2018,null
4/20/2018,0.0279
4/19/2018,0.0276
4/18/2018,0.0273
4/17/2018,0.0268
4/16/2018,0.0268
4/15/2018,null
4/13/2018,0.0268
4/12/2018,0.0267
4/11/2018,0.0262
4/10/2018,0.0263
4/9/2018,0.0260
4/8/2018,null
4/6/2018,0.0259
4/5/2018,0.0264
4/4/2018,0.0261
4/3/2018,0.0260
4/2/2018,0.0255
4/1/2018,null
3/29/2018,0.0256
3/28/2018,0.0259
3/27/2018,0.0258
3/26/2018,0.0264
3/25/2018,null
3/23/2018,0.0261
3/22/2018,0.0263
3/21/2018,0.0270
3/20/2018,0.0268
3/19/2018,0.0264
3/18/2018,null
3/16/2018,0.0265
3/15/2018,0.0262
3/14/2018,0.0261
3/13/2018,0.0263
3/12/2018,0.0264
3/11/2018,null
3/9/2018,0.0265
3/8/2018,0.0263
3/7/2018,0.0265
3/6/2018,0.0265
3/5/2018,0.0264
3/4/2018,null
3/2/2018,0.0262
3/1/2018,0.0258
2/28/2018,0.0265
2/27/2018,0.0267
2/26/2018,0.0261
2/25/2018,null
2/23/2018,0.0262
2/22/2018,0.0265
2/21/2018,0.0268
2/20/2018,0.0265
2/18/2018,null
2/16/2018,0.0263
2/15/2018,0.0264
2/14/2018,0.0264
2/13/2018,0.0255
2/12/2018,0.0256
2/11/2018,null
2/9/2018,0.0252
2/8/2018,0.0257
2/7/2018,0.0257
2/6/2018,0.0251
2/5/2018,0.0252
2/4/2018,null
2/2/2018,0.0260
2/1/2018,0.0256
1/31/2018,0.0252
1/30/2018,0.0251
1/29/2018,0.0250
1/28/2018,null
1/26/2018,0.0247
1/25/2018,0.0242
1/24/2018,0.0244
1/23/2018,0.0242
1/22/2018,0.0246
1/21/2018,null
1/19/2018,0.0244
1/18/2018,0.0241
1/17/2018,0.0239
1/16/2018,0.0236
1/14/2018,null
1/12/2018,0.0235
1/11/2018,0.0231
1/10/2018,0.0233
1/9/2018,0.0232
1/8/2018,0.0229
1/7/2018,null
1/5/2018,0.0229
1/4/2018,0.0227
1/3/2018,0.0225
1/2/2018,0.0225
12/31/2017,null
12/29/2017,0.0221
12/28/2017,0.0223
12/27/2017,0.0220
12/26/2017,0.0224
12/24/2017,null
12/22/2017,0.0225
12/21/2017,0.0225
12/20/2017,0.0224
12/19/2017,0.0222
12/18/2017,0.0217
12/17/2017,null
12/15/2017,0.0216
12/14/2017,0.0213
12/13/2017,0.0211
12/12/2017,0.0217
12/11/2017,0.0216
12/10/2017,null
12/8/2017,0.0215
12/7/2017,0.0215
12/6/2017,0.0212
12/5/2017,0.0215
12/4/2017,0.0215
12/3/2017,null
12/1/2017,0.0212
11/30/2017,0.0214
11/29/2017,0.0209
11/28/2017,0.0207
11/27/2017,0.0205
11/26/2017,null
11/24/2017,0.0206
11/22/2017,0.0204
11/21/2017,0.0211
11/20/2017,0.0209
11/19/2017,null
11/17/2017,0.0206
11/16/2017,0.0207
11/15/2017,0.0204
11/14/2017,0.0207
11/13/2017,0.0207
11/12/2017,null
11/10/2017,0.0206
11/9/2017,0.0200
11/8/2017,0.0200
11/7/2017,0.0198
11/6/2017,0.0199
11/5/2017,null
11/3/2017,0.0201
11/2/2017,0.0200
11/1/2017,0.0202
10/31/2017,0.0201
10/30/2017,0.0200
10/29/2017,null
10/27/2017,0.0204
10/26/2017,0.0207
10/25/2017,0.0206
10/24/2017,0.0203
10/23/2017,0.0201
10/22/2017,null
10/20/2017,0.0202
10/19/2017,0.0198
10/18/2017,0.0199
10/17/2017,0.0196
10/16/2017,0.0196
10/15/2017,null
10/13/2017,0.0191
10/12/2017,0.0194
10/11/2017,0.0196
10/10/2017,0.0195
10/9/2017,0.0196
10/8/2017,null
10/6/2017,0.0197
10/5/2017,0.0195
10/4/2017,0.0193
10/3/2017,0.0193
10/2/2017,0.0193
10/1/2017,null
9/29/2017,0.0193
9/28/2017,0.0190
9/27/2017,0.0191
9/26/2017,0.0185
9/25/2017,0.0184
9/24/2017,null
9/22/2017,0.0187
9/21/2017,0.0189
9/20/2017,0.0188
9/19/2017,0.0183
9/18/2017,0.0182
9/17/2017,null
9/15/2017,0.0180
9/14/2017,0.0179
9/13/2017,0.0177
9/12/2017,0.0175
9/11/2017,0.0170
9/10/2017,null
9/8/2017,0.0164
9/7/2017,0.0164
9/6/2017,0.0169
9/5/2017,0.0165
9/3/2017,null
9/1/2017,0.0173
8/31/2017,0.0171
8/30/2017,0.0173
8/29/2017,0.0171
8/28/2017,0.0174
8/27/2017,null
8/25/2017,0.0176
8/24/2017,0.0178
8/23/2017,0.0175
8/22/2017,0.0179
8/21/2017,0.0175
8/20/2017,null
8/18/2017,0.0176
8/17/2017,0.0176
8/16/2017,0.0178
8/15/2017,0.0182
8/14/2017,0.0177
8/13/2017,null
8/11/2017,0.0174
8/10/2017,0.0178
8/9/2017,0.0180
8/8/2017,0.0183
8/7/2017,0.0181
8/6/2017,null
8/4/2017,0.0182
8/3/2017,0.0179
8/2/2017,0.0182
8/1/2017,0.0180
7/31/2017,0.0183
7/30/2017,null
7/28/2017,0.0183
7/27/2017,0.0185
7/26/2017,0.0182
7/25/2017,0.0189
7/24/2017,0.0182
7/23/2017,null
7/21/2017,0.0180
7/20/2017,0.0182
7/19/2017,0.0182
7/18/2017,0.0182
7/17/2017,0.0185
7/16/2017,null
7/14/2017,0.0186
7/13/2017,0.0189
7/12/2017,0.0188
7/11/2017,0.0192
7/10/2017,0.0193
7/9/2017,null
7/7/2017,0.0196
7/6/2017,0.0194
7/5/2017,0.0193
7/3/2017,0.0193
7/2/2017,null
6/30/2017,0.0189
6/29/2017,0.0185
6/28/2017,0.0182
6/27/2017,0.0181
6/26/2017,0.0176
6/25/2017,null
6/23/2017,0.0176
6/22/2017,0.0176
6/21/2017,0.0177
6/20/2017,0.0176
6/19/2017,0.0179
6/18/2017,null
6/16/2017,0.0175
6/15/2017,0.0176
6/14/2017,0.0173
6/13/2017,0.0178
6/12/2017,0.0178
6/11/2017,null
6/9/2017,0.0176
6/8/2017,0.0176
6/7/2017,0.0174
6/6/2017,0.0171
6/5/2017,0.0174
6/4/2017,null
6/2/2017,0.0172
6/1/2017,0.0177
5/31/2017,0.0175
5/30/2017,0.0176
5/28/2017,null
5/26/2017,0.0179
5/25/2017,0.0179
5/24/2017,0.0180
5/23/2017,0.0183
5/22/2017,0.0180
5/21/2017,null
5/19/2017,0.0179
5/18/2017,0.0177
5/17/2017,0.0175
5/16/2017,0.0185
5/15/2017,0.0186
5/14/2017,null
5/12/2017,0.0185
5/11/2017,0.0193
5/10/2017,0.0194
5/9/2017,0.0194
5/8/2017,0.0190
5/7/2017,null
5/5/2017,0.0188
5/4/2017,0.0188
5/3/2017,0.0185
5/2/2017,0.0181
5/1/2017,0.0185
4/30/2017,null
4/28/2017,0.0182
4/27/2017,0.0182
4/26/2017,0.0184
4/25/2017,0.0185
4/24/2017,0.0180
4/23/2017,null
4/21/2017,0.0176
4/20/2017,0.0177
4/19/2017,0.0173
4/18/2017,0.0171
4/17/2017,0.0178
4/16/2017,null
4/13/2017,0.0176
4/12/2017,0.0183
4/11/2017,0.0183
4/10/2017,0.0190
4/9/2017,null
4/7/2017,0.0191
4/6/2017,0.0186
4/5/2017,0.0187
4/4/2017,0.0188
4/3/2017,0.0188
4/2/2017,null
3/31/2017,0.0193
3/30/2017,0.0196
3/29/2017,0.0194
3/28/2017,0.0196
3/27/2017,0.0191
3/26/2017,null
3/24/2017,0.0193
3/23/2017,0.0194
3/22/2017,0.0193
3/21/2017,0.0196
3/20/2017,0.0199
3/19/2017,null
3/17/2017,0.0202
3/16/2017,0.0203
3/15/2017,0.0202
3/14/2017,0.0212
3/13/2017,0.0213
3/12/2017,null
3/10/2017,0.0211
3/9/2017,0.0213
3/8/2017,0.0208
3/7/2017,0.0204
3/6/2017,0.0202
3/5/2017,null
3/3/2017,0.0202
3/2/2017,0.0203
3/1/2017,0.0199
2/28/2017,0.0188
2/27/2017,0.0187
2/26/2017,null
2/24/2017,0.0180
2/23/2017,0.0188
2/22/2017,0.0191
2/21/2017,0.0192
2/19/2017,null
2/17/2017,0.0191
2/16/2017,0.0194
2/15/2017,0.0200
2/14/2017,0.0196
2/13/2017,0.0191
2/12/2017,null
2/10/2017,0.0189
2/9/2017,0.0187
2/8/2017,0.0182
2/7/2017,0.0184
2/6/2017,0.0185
2/5/2017,null
2/3/2017,0.0193
2/2/2017,0.0192
2/1/2017,0.0193
1/31/2017,0.0191
1/30/2017,0.0194
1/29/2017,null
1/27/2017,0.0194
1/26/2017,0.0196
1/25/2017,0.0199
1/24/2017,0.0194
1/23/2017,0.0187
1/22/2017,null
1/20/2017,0.0194
1/19/2017,0.0195
1/18/2017,0.0189
1/17/2017,0.0183
1/15/2017,null
1/13/2017,0.0188
1/12/2017,0.0187
1/11/2017,0.0188
1/10/2017,0.0188
1/9/2017,0.0188
1/8/2017,null
1/6/2017,0.0192
1/5/2017,0.0186
1/4/2017,0.0195
1/3/2017,0.0194
1/1/2017,null
12/30/2016,0.0193
12/29/2016,0.0196
12/28/2016,0.0200
12/27/2016,0.0206
12/25/2016,null
12/23/2016,0.0203
12/22/2016,0.0204
12/21/2016,0.0203
12/20/2016,0.0205
12/19/2016,0.0203
12/18/2016,null
12/16/2016,0.0207
12/15/2016,0.0207
12/14/2016,0.0199
12/13/2016,0.0191
12/12/2016,0.0189
12/11/2016,null
12/9/2016,0.0188
12/8/2016,0.0182
12/7/2016,0.0180
12/6/2016,0.0184
12/5/2016,0.0184
12/4/2016,null
12/2/2016,0.0183
12/1/2016,0.0189
11/30/2016,0.0183
11/29/2016,0.0178
11/28/2016,0.0180
11/27/2016,null
11/25/2016,0.0185
11/23/2016,0.0184
11/22/2016,0.0178
11/21/2016,0.0180
11/20/2016,null
11/18/2016,0.0178
11/17/2016,0.0171
11/16/2016,0.0167
11/15/2016,0.0167
11/14/2016,0.0165
11/13/2016,null
11/10/2016,0.0153
11/9/2016,0.0147
11/8/2016,0.0133
11/7/2016,0.0129
11/6/2016,null
11/4/2016,0.0124
11/3/2016,0.0126
11/2/2016,0.0126
11/1/2016,0.0129
10/31/2016,0.0131
10/30/2016,null
10/28/2016,0.0132
10/27/2016,0.0134
10/26/2016,0.0130
10/25/2016,0.0128
10/24/2016,0.0127
10/23/2016,null
10/21/2016,0.0125
10/20/2016,0.0124
10/19/2016,0.0123
10/18/2016,0.0123
10/17/2016,0.0126
10/16/2016,null
10/14/2016,0.0128
10/13/2016,0.0125
10/12/2016,0.0130
10/11/2016,0.0129
10/9/2016,null
10/7/2016,0.0127
10/6/2016,0.0128
10/5/2016,0.0126
10/4/2016,0.0123
10/3/2016,0.0118
10/2/2016,null
9/30/2016,0.0116
9/29/2016,0.0112
9/28/2016,0.0113
9/27/2016,0.0111
9/26/2016,0.0113
9/25/2016,null
9/23/2016,0.0115
9/22/2016,0.0117
9/21/2016,0.0120
9/20/2016,0.0120
9/19/2016,0.0121
9/18/2016,null
9/16/2016,0.0121
9/15/2016,0.0119
9/14/2016,0.0120
9/13/2016,0.0125
9/12/2016,0.0120
9/11/2016,null
9/9/2016,0.0122
9/8/2016,0.0119
9/7/2016,0.0112
9/6/2016,0.0112
9/4/2016,null
9/2/2016,0.0119
9/1/2016,0.0118
8/31/2016,0.0118
8/30/2016,0.0118
8/29/2016,0.0118
8/28/2016,null
8/26/2016,0.0124
8/25/2016,0.0116
8/24/2016,0.0114
8/23/2016,0.0114
8/22/2016,0.0113
8/21/2016,null
8/19/2016,0.0116
8/18/2016,0.0111
8/17/2016,0.0115
8/16/2016,0.0116
8/15/2016,0.0113
8/14/2016,null
8/12/2016,0.0110
8/11/2016,0.0115
8/10/2016,0.0107
8/9/2016,0.0111
8/8/2016,0.0114
8/7/2016,null
8/5/2016,0.0113
8/4/2016,0.0103
8/3/2016,0.0107
8/2/2016,0.0108
8/1/2016,0.0105
7/31/2016,null
7/29/2016,0.0103
7/28/2016,0.0109
7/27/2016,0.0110
7/26/2016,0.0114
7/25/2016,0.0114
7/24/2016,null
7/22/2016,0.0112
7/21/2016,0.0110
7/20/2016,0.0114
7/19/2016,0.0111
7/18/2016,0.0113
7/17/2016,null
7/15/2016,0.0115
7/14/2016,0.0109
7/13/2016,0.0106
7/12/2016,0.0108
7/11/2016,0.0103
7/10/2016,null
7/8/2016,0.0095
7/7/2016,0.0096
7/6/2016,0.0096
7/5/2016,0.0094
7/3/2016,null
7/1/2016,0.0100
6/30/2016,0.0101
6/29/2016,0.0102
6/28/2016,0.0100
6/27/2016,0.0100
6/26/2016,null
6/24/2016,0.0109
6/23/2016,0.0125
6/22/2016,0.0120
6/21/2016,0.0119
6/20/2016,0.0116
6/19/2016,null
6/17/2016,0.0112
6/16/2016,0.0108
6/15/2016,0.0110
6/14/2016,0.0113
6/13/2016,0.0113
6/12/2016,null
6/10/2016,0.0117
6/9/2016,0.0121
6/8/2016,0.0123
6/7/2016,0.0123
6/6/2016,0.0124
6/5/2016,null
6/3/2016,0.0123
6/2/2016,0.0136
6/1/2016,0.0139
5/31/2016,0.0136
5/29/2016,null
5/27/2016,0.0139
5/26/2016,0.0134
5/25/2016,0.0141
5/24/2016,0.0140
5/23/2016,0.0137
5/22/2016,null
5/20/2016,0.0137
5/19/2016,0.0137
5/18/2016,0.0141
5/17/2016,0.0128
5/16/2016,0.0126
5/15/2016,null
5/13/2016,0.0121
5/12/2016,0.0124
5/11/2016,0.0120
5/10/2016,0.0121
5/9/2016,0.0120
5/8/2016,null
5/6/2016,0.0124
5/5/2016,0.0121
5/4/2016,0.0124
5/3/2016,0.0126
5/2/2016,0.0132
5/1/2016,null
4/29/2016,0.0128
4/28/2016,0.0130
4/27/2016,0.0134
4/26/2016,0.0140
4/25/2016,0.0137
4/24/2016,null
4/22/2016,0.0136
4/21/2016,0.0134
4/20/2016,0.0132
4/19/2016,0.0125
4/18/2016,0.0123
4/17/2016,null
4/15/2016,0.0121
4/14/2016,0.0124
4/13/2016,0.0121
4/12/2016,0.0121
4/11/2016,0.0116
4/10/2016,null
4/8/2016,0.0116
4/7/2016,0.0114
4/6/2016,0.0120
4/5/2016,0.0118
4/4/2016,0.0122
4/3/2016,null
4/1/2016,0.0124
3/31/2016,0.0122
3/30/2016,0.0127
3/29/2016,0.0128
3/28/2016,0.0135
3/27/2016,null
3/24/2016,0.0138
3/23/2016,0.0135
3/22/2016,0.0141
3/21/2016,0.0138
3/20/2016,null
3/18/2016,0.0134
3/17/2016,0.0138
3/16/2016,0.0141
3/15/2016,0.0149
3/14/2016,0.0148
3/13/2016,null
3/11/2016,0.0148
3/10/2016,0.0144
3/9/2016,0.0139
3/8/2016,0.0135
3/7/2016,0.0142
3/6/2016,null
3/4/2016,0.0138
3/3/2016,0.0133
3/2/2016,0.0135
3/1/2016,0.0132
2/29/2016,0.0122
2/28/2016,null
2/26/2016,0.0124
2/25/2016,0.0115
2/24/2016,0.0122
2/23/2016,0.0122
2/22/2016,0.0124
2/21/2016,null
2/19/2016,0.0123
2/18/2016,0.0121
2/17/2016,0.0126
2/16/2016,0.0122
2/15/2016,null
2/14/2016,null
2/12/2016,0.0120
2/11/2016,0.0111
2/10/2016,0.0115
2/9/2016,0.0116
2/8/2016,0.0115
2/7/2016,null
2/5/2016,0.0125
2/4/2016,0.0125
2/3/2016,0.0127
2/2/2016,0.0128
2/1/2016,0.0138
1/31/2016,null
1/29/2016,0.0134
1/28/2016,0.0140
1/27/2016,0.0142
1/26/2016,0.0143
1/25/2016,0.0146
1/24/2016,null
1/22/2016,0.0148
1/21/2016,0.0143
1/20/2016,0.0142
1/19/2016,0.0147
1/18/2016,null
1/17/2016,null
1/15/2016,0.0145
1/14/2016,0.0152
1/13/2016,0.0151
1/12/2016,0.0154
1/11/2016,0.0158
1/10/2016,null
1/8/2016,0.0158
1/7/2016,0.0161
1/6/2016,0.0165
1/5/2016,0.0172
1/4/2016,0.0174
1/3/2016,null
12/31/2015,0.0176
12/30/2015,0.0180
12/29/2015,0.0178
12/28/2015,0.0172
12/27/2015,null
12/24/2015,0.0172
12/23/2015,0.0172
12/22/2015,0.0171
12/21/2015,0.0167
12/20/2015,null
12/18/2015,0.0168
12/17/2015,0.0172
12/16/2015,0.0174
12/15/2015,0.0169
12/14/2015,0.0165
12/13/2015,null
12/11/2015,0.0157
12/10/2015,0.0168
12/9/2015,0.0163
12/8/2015,0.0168
12/7/2015,0.0167
12/6/2015,null
12/4/2015,0.0171
12/3/2015,0.0174
12/2/2015,0.0164
12/1/2015,0.0160
11/30/2015,0.0165
11/29/2015,null
11/27/2015,0.0165
11/25/2015,0.0166
11/24/2015,0.0167
11/23/2015,0.0168
11/22/2015,null
11/20/2015,0.0169
11/19/2015,0.0167
11/18/2015,0.0168
11/17/2015,0.0165
11/16/2015,0.0165
11/15/2015,null
11/13/2015,0.0167
11/12/2015,0.0172
11/11/2015,0.0172
11/10/2015,0.0170
11/9/2015,0.0174
11/8/2015,null
11/6/2015,0.0174
11/5/2015,0.0165
11/4/2015,0.0164
11/3/2015,0.0159
11/2/2015,0.0156
11/1/2015,null
10/30/2015,0.0153
10/29/2015,0.0153
10/28/2015,0.0146
10/27/2015,0.0136
10/26/2015,0.0140
10/25/2015,null
10/23/2015,0.0142
10/22/2015,0.0135
10/21/2015,0.0136
10/20/2015,0.0139
10/19/2015,0.0135
10/18/2015,null
10/16/2015,0.0135
10/15/2015,0.0133
10/14/2015,0.0128
10/13/2015,0.0136
10/12/2015,0.0140
10/11/2015,null
10/9/2015,0.0141
10/8/2015,0.0140
10/7/2015,0.0137
10/6/2015,0.0133
10/5/2015,0.0135
10/4/2015,null
10/2/2015,0.0129
10/1/2015,0.0137
9/30/2015,0.0138
9/29/2015,0.0138
9/28/2015,0.0142
9/27/2015,null
9/25/2015,0.0148
9/24/2015,0.0145
9/23/2015,0.0144
9/22/2015,0.0142
9/21/2015,0.0150
9/20/2015,null
9/18/2015,0.0144
9/17/2015,0.0150
9/16/2015,0.0161
9/15/2015,0.0160
9/14/2015,0.0151
9/13/2015,null
9/11/2015,0.0151
9/10/2015,0.0155
9/9/2015,0.0152
9/8/2015,0.0152
9/6/2015,null
9/4/2015,0.0147
9/3/2015,0.0149
9/2/2015,0.0152
9/1/2015,0.0150
8/31/2015,0.0154
8/30/2015,null
8/28/2015,0.0153
8/27/2015,0.0148
8/26/2015,0.0147
8/25/2015,0.0148
8/24/2015,0.0136
8/23/2015,null
8/21/2015,0.0144
8/20/2015,0.0149
8/19/2015,0.0150
8/18/2015,0.0158
8/17/2015,0.0155
8/16/2015,null
8/14/2015,0.0160
8/13/2015,0.0157
8/12/2015,0.0150
8/11/2015,0.0153
8/10/2015,0.0162
8/9/2015,null
8/7/2015,0.0158
8/6/2015,0.0161
8/5/2015,0.0164
8/4/2015,0.0159
8/3/2015,0.0151
8/2/2015,null
7/31/2015,0.0155
7/30/2015,0.0162
7/29/2015,0.0161
7/28/2015,0.0159
7/27/2015,0.0157
7/26/2015,null
7/24/2015,0.0162
7/23/2015,0.0164
7/22/2015,0.0167
7/21/2015,0.0167
7/20/2015,0.0170
7/19/2015,null
7/17/2015,0.0167
7/16/2015,0.0165
7/15/2015,0.0162
7/14/2015,0.0166
7/13/2015,0.0170
7/12/2015,null
7/10/2015,0.0168
7/9/2015,0.0157
7/8/2015,0.0149
7/7/2015,0.0152
7/6/2015,0.0155
7/5/2015,null
7/2/2015,0.0165
7/1/2015,0.0170
6/30/2015,0.0163
6/29/2015,0.0163
6/28/2015,null
6/26/2015,0.0176
6/25/2015,0.0170
6/24/2015,0.0167
6/23/2015,0.0169
6/22/2015,0.0165
6/21/2015,null
6/19/2015,0.0158
6/18/2015,0.0164
6/17/2015,0.0162
6/16/2015,0.0167
6/15/2015,0.0170
6/14/2015,null
6/12/2015,0.0173
6/11/2015,0.0173
6/10/2015,0.0179
6/9/2015,0.0174
6/8/2015,0.0171
6/7/2015,null
6/5/2015,0.0174
